Address,USB0::0x2A8D::0x039B::CN60201260::0::INSTR
Model,EDUX1052G
Serial Number,CN60201260
Start Time,2026-04-29 13:48:27

Sample Count,Time(s),2(VOLT),
1,0.0992531254888,1.32663345337,
2,0.099253885448,1.28643238544,
3,0.0992546454072,1.32663345337,
4,0.0992554053664,1.28643238544,
5,0.0992561653256,1.28643238544,
6,0.0992569252849,1.24623131752,
7,0.0992576852441,1.2060303688,
8,0.0992584452033,1.2060303688,
9,0.0992592051625,1.2060303688,
10,0.0992599651217,1.2060303688,
11,0.099260725081,1.12562835217,
12,0.0992614850402,1.12562835217,
13,0.0992622449994,1.08542728424,
14,0.0992630049586,1.08542728424,
15,0.0992637649179,1.08542728424,
16,0.0992645248771,1.04522633553,
17,0.0992652848363,1.04522633553,
18,0.0992660447955,0.964824318886,
19,0.0992668047547,1.0050252676,
20,0.099267564714,0.964824318886,
21,0.0992683246732,0.924623250961,
22,0.0992690846324,0.924623250961,
23,0.0992698445916,0.884422242641,
24,0.0992706045508,0.884422242641,
25,0.0992713645101,0.844221234322,
26,0.0992721244693,0.804020226002,
27,0.0992728844285,0.804020226002,
28,0.0992736443877,0.804020226002,
29,0.0992744043469,0.763819217682,
30,0.0992751643062,0.763819217682,
31,0.0992759242654,0.723618209362,
32,0.0992766842246,0.683417201042,
33,0.0992774441838,0.683417201042,
34,0.099278204143,0.643216192722,
35,0.0992789641023,0.603015184402,
36,0.0992797240615,0.603015184402,
37,0.0992804840207,0.562814176083,
38,0.0992812439799,0.522613167763,
39,0.0992820039392,0.562814176083,
40,0.0992827638984,0.522613167763,
41,0.0992835238576,0.482412159443,
42,0.0992842838168,0.482412159443,
43,0.099285043776,0.442211121321,
44,0.0992858037353,0.442211121321,
45,0.0992865636945,0.361809104681,
46,0.0992873236537,0.361809104681,
47,0.0992880836129,0.321608096361,
48,0.0992888435721,0.281407088041,
49,0.0992896035314,0.281407088041,
50,0.0992903634906,0.281407088041,
51,0.0992911234498,0.241206079721,
52,0.099291883409,0.241206079721,
53,0.0992926433682,0.160804048181,
54,0.0992934033275,0.120603039861,
55,0.0992941632867,0.120603039861,
56,0.0992949232459,0.0804020240903,
57,0.0992956832051,0.120603039861,
58,0.0992964431643,0.0402010120451,
59,0.0992972031236,0.0402010120451,
60,0.0992979630828,0,
61,0.099298723042,-0.0402010120451,
62,0.0992994830012,-0.0804020240903,
63,0.0993002429605,-0.0804020240903,
64,0.0993010029197,-0.120603039861,
65,0.0993017628789,-0.120603039861,
66,0.0993025228381,-0.160804048181,
67,0.0993032827973,-0.160804048181,
68,0.0993040427566,-0.2010050565,
69,0.0993048027158,-0.241206079721,
70,0.099305562675,-0.241206079721,
71,0.0993063226342,-0.281407088041,
72,0.0993070825934,-0.321608096361,
73,0.0993078425527,-0.321608096361,
74,0.0993086025119,-0.361809104681,
75,0.0993093624711,-0.361809104681,
76,0.0993101224303,-0.361809104681,
77,0.0993108823895,-0.402010113001,
78,0.0993116423488,-0.442211121321,
79,0.099312402308,-0.482412159443,
80,0.0993131622672,-0.522613167763,
81,0.0993139222264,-0.482412159443,
82,0.0993146821856,-0.522613167763,
83,0.0993154421449,-0.562814176083,
84,0.0993162021041,-0.603015184402,
85,0.0993169620633,-0.603015184402,
86,0.0993177220225,-0.643216192722,
87,0.0993184819818,-0.683417201042,
88,0.099319241941,-0.683417201042,
89,0.0993200019002,-0.723618209362,
90,0.0993207618594,-0.723618209362,
91,0.0993215218186,-0.763819217682,
92,0.0993222817779,-0.763819217682,
93,0.0993230417371,-0.804020226002,
94,0.0993238016963,-0.804020226002,
95,0.0993245616555,-0.844221234322,
96,0.0993253216147,-0.884422242641,
97,0.099326081574,-0.884422242641,
98,0.0993268415332,-0.924623250961,
99,0.0993276014924,-0.924623250961,
100,0.0993283614516,-0.964824318886,
101,0.0993291214108,-0.964824318886,
102,0.0993298813701,-1.0050252676,
103,0.0993306413293,-1.0050252676,
104,0.0993314012885,-1.04522633553,
105,0.0993321686983,-1.08542728424,
106,0.0993329286575,-1.08542728424,
107,0.0993336886168,-1.08542728424,
108,0.099334448576,-1.12562835217,
109,0.0993352085352,-1.12562835217,
110,0.0993359684944,-1.16582930088,
111,0.0993367284536,-1.2060303688,
112,0.0993374884129,-1.24623131752,
113,0.0993382483721,-1.2060303688,
114,0.0993390083313,-1.24623131752,
